,movie_id,genre_id
5869,3616,4
5870,3616,13
5871,3617,4
5872,3618,4
5873,3618,5
5874,3619,4
5875,3622,4
5876,3623,0
5877,3623,1
5878,3623,15
5879,3624,0
5880,3624,1
5881,3624,4
5882,3624,17
5883,3625,6
5884,3626,4
5885,3627,10
5886,3627,15
5887,3628,0
5888,3628,7
5889,3628,13
5890,3628,16
5891,3629,1
5892,3629,4
5893,3629,13
5894,3632,4
5895,3632,5
5896,3633,0
5897,3633,1
5898,3633,13
5899,3633,15
5900,3634,15
5901,3635,0
5902,3635,1
5903,3635,15
5904,3637,7
5905,3638,0
5906,3638,1
5907,3638,14
5908,3638,15
5909,3639,0
5910,3639,1
5911,3639,15
5912,3640,4
5913,3640,7
5914,3641,7
5915,3643,0
5916,3643,7
5917,3643,16
5918,3646,4
5919,3648,10
5920,3648,14
5921,3649,7
5922,3652,10
5923,3653,6
5924,3654,0
5925,3654,1
5926,3654,7
5927,3654,16
5928,3655,7
5929,3658,10
5930,3658,14
5931,3660,10
5932,3660,14
5933,3660,15
5934,3661,10
5935,3661,14
5936,3661,15
5937,3662,10
5938,3662,14
5939,3662,15
5940,3663,10
5941,3663,14
5942,3663,15
5943,3664,10
5944,3664,14
5945,3664,15
5946,3667,0
5947,3667,4
5948,3667,5
5949,3668,7
5950,3668,13
5951,3669,4
5952,3671,4
5953,3671,17
5954,3672,1
5955,3672,3
5956,3673,1
5957,3673,3
5958,3674,1
5959,3674,3
5960,3674,4
5961,3674,7
5962,3675,4
5963,3675,11
5964,3675,13
5965,3676,7
5966,3676,10
5967,3677,6
5968,3678,7
5969,3679,6
5970,3679,11
5971,3680,6
5972,3681,0
5973,3681,7
5974,3681,15
5975,3681,17
5976,3682,0
5977,3682,5
5978,3682,7
5979,3682,15
5980,3683,5
5981,3683,7
5982,3683,9
5983,3684,7
5984,3684,13
5985,3685,4
5986,3685,7
5987,3685,13
5988,3686,10
5989,3686,14
5990,3686,15
5991,3687,1
5992,3687,2
5993,3687,8
5994,3687,14
5995,3688,4
5996,3689,4
5997,3690,4
5998,3691,4
5999,3692,4
6000,3692,10
6001,3693,4
6002,3693,10
6003,3694,4
6004,3694,10
6005,3695,4
6006,3695,10
6007,3696,4
6008,3696,10
6009,3696,14
6010,3696,15
6011,3697,0
6012,3697,14
6013,3697,15
6014,3698,0
6015,3698,14
6016,3699,1
6017,3699,7
6018,3699,13
6019,3699,14
6020,3700,7
6021,3700,14
6022,3701,5
6023,3701,7
6024,3701,14
6025,3701,15
6026,3702,0
6027,3702,1
6028,3702,14
6029,3703,0
6030,3703,1
6031,3703,14
6032,3703,15
6033,3704,0
6034,3704,1
6035,3704,14
6036,3705,0
6037,3705,4
6038,3705,13
6039,3706,9
6040,3706,10
6041,3706,12
6042,3706,15
6043,3707,7
6044,3707,13
6045,3708,10
6046,3708,15
6047,3709,10
6048,3710,0
6049,3710,4
6050,3710,5
6051,3710,15
6052,3711,7
6053,3712,4
6054,3713,7
6055,3714,7
6056,3715,4
6057,3715,5
6058,3716,0
6059,3716,4
6060,3716,5
6061,3716,7
6062,3717,0
6063,3717,5
6064,3719,4
6065,3719,13
6066,3720,7
6067,3723,7
6068,3724,7
6069,3724,16
6070,3725,2
6071,3725,11
6072,3726,0
6073,3726,15
6074,3727,10
6075,3727,17
6076,3728,5
6077,3728,7
6078,3728,9
6079,3728,15
6080,3729,0
6081,3729,5
6082,3729,7
6083,3729,15
6084,3730,7
6085,3730,12
6086,3731,7
6087,3731,15
6088,3732,10
6089,3733,7
6090,3735,5
6091,3735,7
6092,3736,7
6093,3737,7
6094,3737,17
6095,3738,7
6096,3739,4
6097,3739,13
6098,3740,0
6099,3740,1
6100,3740,4
6101,3740,8
6102,3741,5
6103,3741,7
6104,3741,15
6105,3742,7
6106,3742,16
6107,3743,4
6108,3743,13
6109,3744,0
6110,3744,5
6111,3744,15
6112,3745,0
6113,3745,1
6114,3745,2
6115,3745,3
6116,3745,14
6117,3746,7
6118,3747,7
6119,3751,2
6120,3751,3
6121,3751,4
6122,3752,1
6123,3752,4
6124,3753,0
6125,3753,7
6126,3753,16
6127,3754,1
6128,3754,2
6129,3754,3
6130,3754,4
6131,3754,8
6132,3755,7
6133,3755,15
6134,3756,7
6135,3758,7
6136,3758,14
6137,3758,15
6138,3760,4
6139,3761,0
6140,3761,5
6141,3761,7
6142,3761,15
6143,3763,0
6144,3763,5
6145,3763,15
6146,3764,0
6147,3764,5
6148,3764,15
6149,3765,5
6150,3765,7
6151,3765,13
6152,3766,0
6153,3766,16
6154,3767,0
6155,3767,16
6156,3768,0
6157,3768,16
6158,3769,0
6159,3770,10
6160,3770,14
6161,3770,15
6162,3771,0
6163,3771,1
6164,3771,8
6165,3773,4
6166,3774,4
6167,3774,7
6168,3774,13
6169,3783,5
6170,3783,7
6171,3784,4
6172,3784,8
6173,3785,4
6174,3785,10
6175,3786,4
6176,3787,4
6177,3788,7
6178,3788,12
6179,3789,7
6180,3790,7
6181,3791,7
6182,3792,7
6183,3792,13
6184,3792,17
6185,3793,0
6186,3793,1
6187,3793,14
6188,3794,4
6189,3794,7
6190,3795,7
6191,3797,15
6192,3798,7
6193,3798,10
6194,3798,12
6195,3799,2
6196,3799,3
6197,3801,7
6198,3801,12
6199,3802,0
6200,3802,14
6201,3806,17
6202,3807,1
6203,3807,8
6204,3808,7
6205,3808,16
6206,3809,4
6207,3810,7
6208,3810,15
6209,3811,7
6210,3811,16
6211,3812,4
6212,3813,7
6213,3814,4
6214,3816,7
6215,3819,4
6216,3821,4
6217,3822,7
6218,3822,13
6219,3823,7
6220,3824,7
6221,3824,13
6222,3825,4
6223,3825,7
6224,3825,13
6225,3826,10
6226,3826,14
6227,3826,15
6228,3827,0
6229,3827,1
6230,3827,4
6231,3827,14
6232,3830,4
6233,3830,10
6234,3830,15
6235,3831,4
6236,3832,10
6237,3833,10
6238,3833,14
6239,3834,1
6240,3834,7
6241,3834,13
6242,3835,15
6243,3836,0
6244,3836,4
6245,3836,16
6246,3837,0
6247,3837,8
6248,3837,10
6249,3837,14
6250,3837,15
6251,3838,10
6252,3839,10
6253,3840,10
6254,3841,0
6255,3841,4
6256,3843,10
6257,3844,7
6258,3845,7
6259,3846,4
6260,3847,10
6261,3849,10
6262,3849,12
6263,3849,15
6264,3851,4
6265,3852,4
6266,3855,7
6267,3855,13
6268,3857,15
6269,3858,4
6270,3859,6
6271,3861,4
6272,3862,4
6273,3863,7
6274,3863,10
6275,3863,15
6276,3864,0
6277,3864,1
6278,3864,14
6279,3865,4
6280,3865,6
6281,3868,0
6282,3868,4
6283,3868,5
6284,3868,13
6285,3869,4
6286,3870,7
6287,3871,7
6288,3871,17
6289,3872,7
6290,3873,4
6291,3873,17
6292,3877,0
6293,3877,1
6294,3877,8
6295,3879,0
6296,3879,15
6297,3882,4
6298,3884,4
6299,3888,7
6300,3888,13
6301,3889,0
6302,3889,1
6303,3889,8
6304,3893,4
6305,3893,5
6306,3893,7
6307,3893,13
6308,3893,15
6309,3894,7
6310,3895,5
6311,3895,15
6312,3896,5
6313,3896,15
6314,3897,7
6315,3898,0
6316,3898,4
6317,3899,5
6318,3899,7
6319,3899,15
6320,3900,4
6321,3900,7
6322,3901,4
6323,3901,7
6324,3906,5
6325,3906,15
6326,3908,10
6327,3909,4
6328,3909,13
6329,3910,7
6330,3910,11
6331,3911,4
6332,3912,4
6333,3912,7
6334,3914,7
6335,3915,7
6336,3916,7
6337,3917,10
6338,3918,10
6339,3919,10
6340,3920,7
6341,3920,8
6342,3920,12
6343,3920,13
6344,3922,4
6345,3925,4
6346,3925,7
6347,3926,1
6348,3926,14
6349,3927,1
6350,3927,14
6351,3928,4
6352,3928,10
6353,3929,4
6354,3930,1
6355,3930,10
6356,3930,14
6357,3932,10
6358,3932,14
6359,3933,10
6360,3933,14
6361,3937,14
6362,3937,15
6363,3938,10
6364,3939,10
6365,3940,10
6366,3941,10
6367,3942,10
6368,3943,4
6369,3945,1
6370,3945,2
6371,3945,3
6372,3946,0
6373,3946,7
6374,3946,15
6375,3947,0
6376,3947,5
6377,3947,7
6378,3947,15
6379,3948,4
6380,3949,7
6381,3950,7
6382,3951,7
6383,3952,7
6384,3952,15
6385,3953,4
6386,3953,13
6387,3955,4
6388,3957,0
6389,3957,7
6390,3958,7
6391,3959,0
6392,3959,1
6393,3959,14
6394,3962,4
6395,3962,10
6396,3963,11
6397,3964,2
6398,3964,3
6399,3965,7
6400,3965,9
6401,3966,5
6402,3966,9
6403,3967,7
6404,3968,4
6405,3969,7
6406,3971,4
6407,3971,12
6408,3972,0
6409,3972,4
6410,3973,5
6411,3973,10
6412,3973,12
6413,3973,15
6414,3974,1
6415,3974,3
6416,3977,0
6417,3977,4
6418,3978,7
6419,3978,13
6420,3979,4
6421,3980,7
6422,3981,0
6423,3981,14
6424,3981,15
6425,3983,7
6426,3983,13
6427,3984,0
6428,3984,1
6429,3984,15
6430,3985,7
6431,3985,16
6432,3986,0
6433,3986,14
6434,3986,15
6435,3987,7
6436,3987,13
6437,3988,3
6438,3988,4
6439,3988,8
6440,3989,6
6441,3990,2
6442,3990,3
6443,3990,4
6444,3991,3
6445,3991,4
6446,3992,7
6447,3992,13
6448,3992,16
6449,3993,7
6450,3993,13
6451,3994,7
6452,3994,14
6453,3996,0
6454,3996,7
6455,3996,13
6456,3997,0
6457,3997,1
6458,3997,4
6459,3997,8
6460,3998,7
6461,3999,0
6462,3999,1
6463,4000,1
6464,4000,7
6465,4002,4
6466,4003,4
6467,4005,0
6468,4005,1
6469,4005,15
6470,4006,1
6471,4006,2
6472,4006,3
6473,4006,14
6474,4007,7
6475,4008,7
6476,4008,16
6477,4009,7
6478,4010,4
6479,4011,4
6480,4011,5
6481,4011,15
6482,4012,4
6483,4012,7
6484,4014,7
6485,4014,13
6486,4015,4
6487,4015,14
6488,4016,1
6489,4016,2
6490,4016,3
6491,4016,4
6492,4016,8
6493,4017,7
6494,4018,4
6495,4018,13
6496,4019,7
6497,4020,15
6498,4021,7
6499,4022,7
6500,4023,4
6501,4023,7
6502,4023,13
6503,4024,13
6504,4025,4
6505,4025,5
6506,4027,1
6507,4027,4
6508,4027,5
6509,4029,4
6510,4029,7
6511,4030,10
6512,4031,7
6513,4031,13
6514,4031,17
6515,4032,4
6516,4033,7
6517,4033,15
6518,4033,16
6519,4034,5
6520,4034,7
6521,4034,15
6522,4035,13
6523,4035,17
6524,4036,7
6525,4036,10
6526,4037,5
6527,4037,9
6528,4037,12
6529,4037,15
6530,4039,3
6531,4039,11
6532,4040,4
6533,4041,7
6534,4041,13
6535,4042,0
6536,4042,7
6537,4042,16
6538,4042,17
6539,4043,5
6540,4043,7
6541,4046,7
6542,4047,7
6543,4047,16
6544,4051,10
6545,4051,14
6546,4052,5
6547,4052,7
6548,4052,15
6549,4053,0
6550,4053,4
6551,4054,7
6552,4054,13
6553,4055,7
6554,4056,5
6555,4056,7
6556,4056,12
6557,4056,15
6558,4061,7
6559,4061,13
6560,4062,4
6561,4062,7
6562,4062,13
6563,4063,4
6564,4063,7
6565,4063,13
6566,4064,0
6567,4064,5
6568,4064,15
6569,4065,0
6570,4065,5
6571,4065,7
6572,4066,0
6573,4066,4
6574,4067,7
6575,4067,13
6576,4068,4
6577,4069,4
6578,4069,13
6579,4074,7
6580,4077,7
6581,4077,15
6582,4078,7
6583,4079,4
6584,4079,14
6585,4080,4
6586,4081,4
6587,4082,4
6588,4082,7
6589,4082,13
6590,4083,15
6591,4084,0
6592,4084,4
6593,4084,5
6594,4084,15
6595,4085,0
6596,4085,4
6597,4085,5
6598,4085,7
6599,4086,0
6600,4086,5
6601,4086,12
6602,4086,13
6603,4086,15
6604,4089,4
6605,4090,2
6606,4090,3
6607,4091,4
6608,4091,13
6609,4092,13
6610,4092,14
6611,4093,15
6612,4102,4
6613,4102,6
6614,4103,0
6615,4103,1
6616,4103,7
6617,4103,16
6618,4104,4
6619,4105,8
6620,4105,10
6621,4105,15
6622,4109,7
6623,4109,15
6624,4110,15
6625,4111,7
6626,4111,16
6627,4113,7
6628,4115,4
6629,4116,4
6630,4117,7
6631,4121,0
6632,4121,1
6633,4121,4
6634,4121,14
6635,4123,4
6636,4124,10
6637,4124,15
6638,4125,4
6639,4125,14
6640,4126,7
6641,4127,4
6642,4128,4
6643,4128,10
6644,4128,15
6645,4129,8
6646,4129,13
6647,4130,4
6648,4130,8
6649,4131,4
6650,4131,13
6651,4131,14
6652,4132,4
6653,4132,13
6654,4133,0
6655,4133,1
6656,4133,8
6657,4133,14
6658,4135,1
6659,4135,4
6660,4135,10
6661,4138,4
6662,4138,10
6663,4139,5
6664,4139,7
6665,4141,4
6666,4141,13
6667,4142,0
6668,4142,1
6669,4142,7
6670,4142,15
6671,4143,10
6672,4143,12
6673,4144,7
6674,4144,13
6675,4146,7
6676,4146,12
6677,4146,13
6678,4147,4
6679,4147,7
6680,4147,13
6681,4148,10
6682,4148,15
6683,4149,4
6684,4149,13
6685,4152,7
6686,4153,4
6687,4153,8
6688,4153,13
6689,4154,2
6690,4154,3
6691,4155,7
6692,4155,13
6693,4156,4
6694,4157,4
6695,4157,7
6696,4157,8
6697,4157,13
6698,4158,2
6699,4158,4
6700,4158,8
6701,4159,0
6702,4159,15
6703,4160,7
6704,4160,13
6705,4161,0
6706,4161,4
6707,4164,7
6708,4166,0
6709,4166,7
6710,4167,15
6711,4168,4
6712,4168,13
6713,4171,6
6714,4174,7
6715,4175,4
6716,4175,7
6717,4178,7
6718,4180,0
6719,4180,7
6720,4181,4
6721,4184,4
6722,4184,7
6723,4184,13
6724,4187,7
6725,4189,7
6726,4190,7
6727,4191,4
6728,4191,7
6729,4191,13
6730,4193,11
6731,4194,7
6732,4194,13
6733,4194,16
6734,4195,10
6735,4195,12
6736,4197,4
6737,4198,14
6738,4200,0
6739,4202,7
6740,4203,0
6741,4203,5
6742,4203,7
6743,4204,4
6744,4205,4
6745,4205,7
6746,4205,13
6747,4207,0
6748,4207,1
6749,4207,16
6750,4210,0
6751,4210,5
6752,4210,7
6753,4210,10
6754,4210,15
6755,4211,7
6756,4212,5
6757,4212,12
6758,4214,4
6759,4215,4
6760,4217,6
6761,4218,5
6762,4218,7
6763,4219,4
6764,4220,4
6765,4221,4
6766,4223,7
6767,4223,16
6768,4224,0
6769,4224,15
6770,4225,4
6771,4226,12
6772,4226,15
6773,4228,4
6774,4228,5
6775,4228,13
6776,4229,4
6777,4229,13
6778,4231,4
6779,4231,13
6780,4232,0
6781,4232,1
6782,4232,3
6783,4232,4
6784,4233,4
6785,4234,7
6786,4234,15
6787,4235,7
6788,4235,15
6789,4236,6
6790,4237,6
6791,4238,0
6792,4238,5
6793,4238,12
6794,4238,15
6795,4239,5
6796,4239,7
6797,4240,4
6798,4240,8
6799,4241,2
6800,4241,3
6801,4242,4
6802,4242,5
6803,4242,7
6804,4242,15
6805,4243,5
6806,4243,7
6807,4243,12
6808,4246,4
6809,4246,7
6810,4246,13
6811,4247,1
6812,4247,4
6813,4247,12
6814,4247,13
6815,4248,4
6816,4251,7
6817,4251,15
6818,4252,7
6819,4254,4
6820,4254,7
6821,4255,4
6822,4256,7
6823,4259,7
6824,4259,13
6825,4260,7
6826,4262,0
6827,4262,5
6828,4262,7
6829,4263,7
6830,4265,0
6831,4265,15
6832,4267,4
6833,4268,4
6834,4270,0
6835,4270,1
6836,4270,4
6837,4270,15
6838,4273,7
6839,4275,0
6840,4275,1
6841,4275,8
6842,4275,14
6843,4276,4
6844,4278,6
6845,4280,4
6846,4280,7
6847,4280,13
6848,4282,7
6849,4282,8
6850,4284,4
6851,4285,4
6852,4285,13
6853,4289,4
6854,4289,7
6855,4290,4
6856,4290,7
6857,4290,11
6858,4291,4
6859,4291,5
6860,4292,7
6861,4293,4
6862,4294,3
6863,4294,8
6864,4294,11
6865,4296,7
6866,4296,13
6867,4297,7
6868,4298,5
6869,4298,9
6870,4298,15
6871,4299,0
6872,4299,4
6873,4299,13
6874,4300,7
6875,4304,6
6876,4305,13
6877,4305,15
6878,4306,1
6879,4306,2
6880,4306,3
6881,4306,4
6882,4306,8
6883,4306,13
6884,4307,4
6885,4307,13
6886,4308,7
6887,4308,11
6888,4308,13
6889,4310,0
6890,4310,7
6891,4310,13
6892,4310,16
6893,4312,1
6894,4312,7
6895,4313,7
6896,4316,7
6897,4317,4
6898,4317,13
6899,4321,4
6900,4321,17
6901,4322,7
6902,4323,1
6903,4323,16
6904,4323,17
6905,4325,7
6906,4326,5
6907,4326,7
6908,4326,15
6909,4327,1
6910,4327,17
6911,4329,17
6912,4333,4
6913,4333,5
6914,4334,7
6915,4337,7
6916,4337,13
6917,4337,16
6918,4338,7
6919,4338,16
6920,4339,0
6921,4339,1
6922,4339,7
6923,4339,16
6924,4340,4
6925,4342,7
6926,4342,13
6927,4343,4
6928,4343,14
6929,4344,0
6930,4344,5
6931,4344,7
6932,4345,7
6933,4347,4
6934,4347,7
6935,4349,4
6936,4349,16
6937,4350,4
6938,4350,6
6939,4351,0
6940,4351,5
6941,4351,15
6942,4353,0
6943,4353,16
6944,4354,5
6945,4354,15
6946,4355,0
6947,4355,7
6948,4356,4
6949,4356,11
6950,4356,13
6951,4357,4
6952,4357,7
6953,4357,13
6954,4359,4
6955,4361,4
6956,4361,13
6957,4366,1
6958,4366,2
6959,4366,3
6960,4366,8
6961,4367,0
6962,4367,1
6963,4368,4
6964,4369,0
6965,4369,5
6966,4369,15
6967,4370,1
6968,4370,7
6969,4370,14
6970,4371,5
6971,4371,7
6972,4372,7
6973,4372,13
6974,4373,4
6975,4374,4
6976,4374,13
6977,4378,5
6978,4378,7
6979,4380,7
6980,4380,13
6981,4381,4
6982,4383,5
6983,4383,7
6984,4383,12
6985,4383,15
6986,4384,7
6987,4386,3
6988,4386,4
6989,4387,0
6990,4388,4
6991,4389,7
6992,4390,5
6993,4390,7
6994,4390,15
6995,4392,4
6996,4392,7
6997,4392,8
6998,4392,13
6999,4393,7
7000,4394,4
7001,4394,11
7002,4395,4
7003,4395,5
7004,4396,0
7005,4396,4
7006,4397,0
7007,4397,4
7008,4399,4
7009,4399,7
7010,4402,4
7011,4403,10
7012,4404,7
7013,4404,8
7014,4404,10
7015,4406,5
7016,4406,7
7017,4406,17
7018,4407,7
7019,4407,15
7020,4407,16
7021,4408,7
7022,4409,4
7023,4409,7
7024,4409,12
7025,4409,15
7026,4410,4
7027,4410,5
7028,4410,7
7029,4412,4
7030,4412,10
7031,4412,14
7032,4419,7
7033,4419,13
7034,4420,7
7035,4422,7
7036,4424,7
7037,4426,9
7038,4427,7
7039,4428,4
7040,4428,7
7041,4428,13
7042,4428,17
7043,4429,7
7044,4432,7
7045,4432,9
7046,4433,7
7047,4434,0
7048,4434,4
7049,4434,14
7050,4434,15
7051,4436,12
7052,4436,15
7053,4437,10
7054,4438,0
7055,4438,7
7056,4438,13
7057,4438,15
7058,4439,7
7059,4440,0
7060,4440,15
7061,4441,0
7062,4442,0
7063,4442,4
7064,4442,7
7065,4443,0
7066,4443,14
7067,4443,15
7068,4444,0
7069,4444,5
7070,4445,1
7071,4445,6
7072,4446,1
7073,4446,2
7074,4446,8
7075,4446,14
7076,4447,4
7077,4447,13
7078,4448,0
7079,4448,7
7080,4449,7
7081,4450,5
7082,4450,7
7083,4450,15
7084,4451,4
7085,4451,7
7086,4451,13
7087,4452,4
7088,4453,6
7089,4454,2
7090,4454,7
7091,4454,14
7092,4458,6
7093,4459,6
7094,4462,4
7095,4462,8
7096,4463,7
7097,4463,16
7098,4464,4
7099,4464,7
7100,4464,13
7101,4465,7
7102,4466,0
7103,4466,5
7104,4466,7
7105,4467,1
7106,4467,4
7107,4467,8
7108,4470,7
7109,4471,4
7110,4471,13
7111,4473,7
7112,4473,16
7113,4474,4
7114,4474,7
7115,4474,11
7116,4475,7
7117,4475,16
7118,4476,4
7119,4477,1
7120,4477,3
7121,4477,4
7122,4478,4
7123,4478,7
7124,4480,10
7125,4480,14
7126,4482,7
7127,4483,4
7128,4484,7
7129,4487,7
7130,4487,13
7131,4488,0
7132,4488,5
7133,4488,7
7134,4489,4
7135,4489,13
7136,4490,4
7137,4492,4
7138,4492,14
7139,4495,4
7140,4495,13
7141,4496,9
7142,4496,12
7143,4496,15
7144,4497,0
7145,4497,4
7146,4497,10
7147,4497,14
7148,4498,0
7149,4498,5
7150,4498,15
7151,4499,4
7152,4500,4
7153,4500,7
7154,4502,3
7155,4502,4
7156,4504,4
7157,4505,7
7158,4505,13
7159,4506,5
7160,4506,12
7161,4506,15
7162,4508,7
7163,4509,4
7164,4511,4
7165,4516,4
7166,4517,10
7167,4517,12
7168,4517,15
7169,4518,4
7170,4518,10
7171,4519,1
7172,4519,2
7173,4519,3
7174,4519,8
7175,4520,4
7176,4521,7
7177,4522,12
7178,4522,13
7179,4522,15
7180,4523,4
7181,4523,7
7182,4523,8
7183,4524,4
7184,4526,4
7185,4526,13
7186,4526,14
7187,4527,4
7188,4527,13
7189,4529,4
7190,4529,7
7191,4531,0
7192,4533,4
7193,4533,10
7194,4533,14
7195,4534,1
7196,4534,7
7197,4534,17
7198,4535,7
7199,4535,13
7200,4535,17
7201,4537,7
7202,4541,10
7203,4544,4
7204,4544,14
7205,4545,4
7206,4545,14
7207,4546,7
7208,4546,15
7209,4552,0
7210,4552,10
7211,4552,14
7212,4552,15
7213,4553,0
7214,4553,14
7215,4553,15
7216,4557,7
7217,4558,4
7218,4562,4
7219,4562,12
7220,4563,4
7221,4564,7
7222,4564,8
7223,4564,13
7224,4565,0
7225,4565,1
7226,4568,0
7227,4571,1
7228,4571,4
7229,4571,14
7230,4572,0
7231,4572,5
7232,4572,7
7233,4573,4
7234,4573,7
7235,4574,0
7236,4574,15
7237,4577,7
7238,4577,16
7239,4578,4
7240,4578,13
7241,4580,0
7242,4580,14
7243,4581,7
7244,4583,0
7245,4583,4
7246,4584,4
7247,4584,7
7248,4584,13
7249,4585,4
7250,4587,4
7251,4587,11
7252,4587,14
7253,4589,7
7254,4589,11
7255,4589,12
7256,4591,1
7257,4591,4
7258,4591,8
7259,4593,4
7260,4594,0
7261,4594,16
7262,4595,7
7263,4597,0
7264,4597,7
7265,4597,12
7266,4599,7
7267,4600,4
7268,4600,7
7269,4602,4
7270,4602,5
7271,4602,13
7272,4603,4
7273,4603,13
7274,4605,4
7275,4605,8
7276,4608,5
7277,4608,7
7278,4610,4
7279,4610,5
7280,4610,12
7281,4610,15
7282,4611,5
7283,4611,7
7284,4612,7
7285,4613,0
7286,4613,4
7287,4613,5
7288,4614,0
7289,4615,7
7290,4616,7
7291,4617,4
7292,4619,4
7293,4621,4
7294,4621,13
7295,4622,4
7296,4623,4
7297,4624,2
7298,4624,4
7299,4624,11
7300,4625,7
7301,4625,14
7302,4625,15
7303,4626,7
7304,4626,13
7305,4626,14
7306,4628,4
7307,4628,7
7308,4629,0
7309,4629,5
7310,4629,15
7311,4630,0
7312,4632,0
7313,4632,15
7314,4634,1
7315,4634,4
7316,4635,0
7317,4635,4
7318,4635,7
7319,4636,0
7320,4638,0
7321,4638,1
7322,4638,14
7323,4638,15
7324,4639,4
7325,4639,13
7326,4640,0
7327,4640,5
7328,4640,15
7329,4641,4
7330,4641,7
7331,4642,4
7332,4642,7
7333,4642,11
7334,4643,0
7335,4643,1
7336,4643,7
7337,4643,14
7338,4644,4
7339,4644,7
7340,4644,13
7341,4645,5
7342,4645,10
7343,4645,15
7344,4646,4
7345,4646,7
7346,4649,4
7347,4653,1
7348,4653,4
7349,4654,0
7350,4654,7
7351,4658,7
7352,4658,10
7353,4658,12
7354,4658,15
7355,4660,4
7356,4661,5
7357,4661,7
7358,4661,15
7359,4662,4
7360,4662,5
7361,4663,4
7362,4666,4
7363,4670,10
7364,4670,15
7365,4671,7
7366,4672,4
7367,4672,13
7368,4673,0
7369,4673,4
7370,4673,5
7371,4673,15
7372,4675,0
7373,4675,4
7374,4676,4
7375,4677,4
7376,4677,5
7377,4678,4
7378,4679,4
7379,4681,4
7380,4681,7
7381,4683,1
7382,4683,3
7383,4683,4
7384,4683,7
7385,4686,1
7386,4686,4
7387,4687,4
7388,4688,1
7389,4688,7
7390,4689,12
7391,4689,15
7392,4690,5
7393,4690,11
7394,4695,5
7395,4695,7
7396,4697,4
7397,4697,10
7398,4699,7
7399,4699,13
7400,4699,15
7401,4700,3
7402,4700,4
7403,4700,13
7404,4701,0
7405,4701,4
7406,4703,7
7407,4704,1
7408,4704,4
7409,4705,4
7410,4708,7
7411,4708,11
7412,4709,4
7413,4709,11
7414,4709,17
7415,4710,7
7416,4710,17
7417,4711,6
7418,4713,7
7419,4713,14
7420,4714,4
7421,4715,10
7422,4717,0
7423,4717,4
7424,4718,4
7425,4719,0
7426,4719,2
7427,4719,4
7428,4719,5
7429,4719,7
7430,4719,13
7431,4719,15
7432,4720,7
7433,4720,10
7434,4720,12
7435,4720,15
7436,4721,0
7437,4721,4
7438,4721,17
7439,4722,4
7440,4723,7
7441,4725,10
7442,4725,15
7443,4727,7
7444,4727,13
7445,4727,16
7446,4728,4
7447,4732,4
7448,4733,4
7449,4734,1
7450,4734,4
7451,4735,10
7452,4735,14
7453,4735,15
7454,4736,4
7455,4736,7
7456,4736,13
7457,4738,13
7458,4738,14
7459,4740,4
7460,4740,13
7461,4741,4
7462,4741,7
7463,4741,13
7464,4743,4
7465,4743,13
7466,4744,10
7467,4745,7
7468,4748,0
7469,4748,3
7470,4748,4
7471,4749,0
7472,4749,3
7473,4749,4
7474,4750,0
7475,4750,3
7476,4754,7
7477,4754,10
7478,4754,12
7479,4754,15
7480,4756,0
7481,4756,1
7482,4756,7
7483,4756,13
7484,4757,4
7485,4757,7
7486,4757,11
7487,4759,4
7488,4759,7
7489,4765,7
7490,4766,5
7491,4766,7
7492,4766,13
7493,4769,6
7494,4770,15
7495,4771,7
7496,4772,7
7497,4773,4
7498,4774,4
7499,4774,5
7500,4775,7
7501,4775,11
7502,4775,13
7503,4776,5
7504,4776,7
7505,4776,15
7506,4777,4
7507,4777,11
7508,4777,14
7509,4780,7
7510,4782,4
7511,4782,13
7512,4783,6
7513,4784,7
7514,4785,7
7515,4785,17
7516,4786,10
7517,4786,15
7518,4787,7
7519,4788,7
7520,4788,13
7521,4789,4
7522,4789,8
7523,4789,10
7524,4789,11
7525,4789,15
7526,4792,10
7527,4794,5
7528,4794,10
7529,4794,12
7530,4795,1
7531,4795,4
7532,4795,13
7533,4795,16
7534,4796,4
7535,4796,13
7536,4798,4
7537,4798,13
7538,4799,0
7539,4799,1
7540,4799,4
7541,4799,5
7542,4800,0
7543,4800,1
7544,4800,7
7545,4800,13
7546,4800,15
7547,4801,7
7548,4802,0
7549,4802,4
7550,4802,13
7551,4802,16
7552,4803,7
7553,4803,15
7554,4804,4
7555,4804,7
7556,4808,12
7557,4808,15
7558,4809,7
7559,4810,7
7560,4811,7
7561,4811,11
7562,4812,1
7563,4812,14
7564,4813,14
7565,4814,15
7566,4815,7
7567,4816,4
7568,4818,0
7569,4818,1
7570,4818,4
7571,4818,7
7572,4821,1
7573,4821,15
7574,4822,3
7575,4822,4
7576,4823,4
7577,4823,13
7578,4825,4
7579,4825,7
7580,4826,0
7581,4826,1
7582,4826,7
7583,4826,16
7584,4827,10
7585,4828,4
7586,4828,13
7587,4830,5
7588,4830,7
7589,4831,4
7590,4831,11
7591,4833,10
7592,4833,12
7593,4833,15
7594,4835,7
7595,4836,7
7596,4836,13
7597,4840,7
7598,4840,13
7599,4844,4
7600,4844,5
7601,4844,13
7602,4845,4
7603,4845,5
7604,4846,0
7605,4846,4
7606,4847,7
7607,4848,5
7608,4848,7
7609,4848,9
7610,4848,12
7611,4848,15
7612,4849,4
7613,4849,7
7614,4850,0
7615,4850,2
7616,4850,14
